ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,Generation,ValidationRound,ValidationStartDate,smape,mae,rmse,made,mage,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,underestimate_weighted,mle_weighted,overestimate_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,TotalRuntimeSeconds,Score
5e583a59116c20f0081af546e135b664,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 98, ""lag_2"": null}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""KalmanSmoothing"", ""1"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""model_name"": ""dynamic linear"", ""state_transition"": [[1, 1, 0, 0], [0, 1, 0, 0], [0, 0, 1.5, 1], [0, 0, 0.2, 0]], ""process_noise"": [[0.7, 0, 0, 0], [0, 0.5, 0, 0], [0, 0, 0.6, 0], [0, 0, 0, 0]], ""observation_model"": [[1, 0, 1, 0]], ""observation_noise"": 0.25, ""em_iter"": 10}, ""1"": {""method"": ""clip"", ""std_threshold"": 4, ""fillna"": null}}}",0 days 00:01:13.544278,0 days 00:00:00,0 days 00:00:01.614689,0 days 00:01:15.162490,0,,1,0,0,2023-02-23 08:00:00,,811.1224110187743,1491.8213090814843,3.312293437570014,811.1224110187743,-1133153.433806615,709.4162846543326,164642.42382342368,106.09405631551328,3.0483486551647396,0.88125,0.39,5064.9567790137025,0.546875,141.55326228418224,346.22645648909577,3708.014600163867,116787.98634479161,4.795601833688149,0.0,811.1224110187743,1491.8213090814843,3.312293437570014,811.1224110187743,-1133153.433806615,709.4162846543326,164642.42382342368,106.09405631551328,3.0483486551647396,0.88125,0.39,5064.9567790137025,0.546875,141.55326228418224,346.22645648909577,3708.014600163867,116787.98634479161,4.795601833688149,75.1625,11.146788732209206
cc4cd3a0d4d8962b2317f1d90c55e04b,SeasonalityMotif,"{""window"": 50, ""point_method"": ""midhinge"", ""distance_metric"": ""mae"", ""k"": 10, ""datepart_method"": ""common_fourier""}","{""fillna"": ""nearest"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""method"": ""clip"", ""std_threshold"": 4, ""fillna"": null}}}",0 days 00:00:00.008054,0 days 00:00:00,0 days 00:00:00.797861,0 days 00:00:00.810475,0,,1,0,0,2023-02-23 08:00:00,,542.0311143693708,1011.9823882630119,2.4755040661975105,542.0311143693708,-435437.10965689406,274.7160274777552,431812.6733340991,271.35569198212374,2.0361624106607734,0.864375,0.689375,4242.415005623393,0.89625,24.073941777018668,228.8908295733096,2356.544268481428,32227.235951974784,4.886508314981189,0.0,542.0311143693708,1011.9823882630119,2.4755040661975105,542.0311143693708,-435437.10965689406,274.7160274777552,431812.6733340991,271.35569198212374,2.0361624106607734,0.864375,0.689375,4242.415005623393,0.89625,24.073941777018668,228.8908295733096,2356.544268481428,32227.235951974784,4.886508314981189,0.8105,7.5338138050519365
155e83a17aecbb4ec8eedfd72ed80fd0,SeasonalityMotif,"{""window"": 50, ""point_method"": ""midhinge"", ""distance_metric"": ""mae"", ""k"": 10, ""datepart_method"": ""common_fourier""}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""Round""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""model"": ""middle"", ""decimals"": 2, ""on_transform"": true, ""on_inverse"": false}}}",0 days 00:00:00.005585,0 days 00:00:00,0 days 00:00:00.813123,0 days 00:00:00.822264,0,,1,0,0,2023-02-23 08:00:00,,542.0282278792564,1011.9819683600664,2.475457044536652,542.0282278792564,-435436.903741158,274.71559312990235,431808.26086565224,271.3529379605996,2.0371149210640644,0.80125,0.69,4242.370361498545,0.89625,24.07392369539134,228.88763809769443,2356.5340554521263,32227.018442522996,4.886450318471573,0.0,542.0282278792564,1011.9819683600664,2.475457044536652,542.0282278792564,-435436.903741158,274.71559312990235,431808.26086565224,271.3529379605996,2.0371149210640644,0.80125,0.69,4242.370361498545,0.89625,24.07392369539134,228.88763809769443,2356.5340554521263,32227.018442522996,4.886450318471573,0.8223,7.53519557564128
783e0a01bbe97de971d5445abeb8b6c7,SeasonalityMotif,"{""window"": 50, ""point_method"": ""midhinge"", ""distance_metric"": ""mae"", ""k"": 10, ""datepart_method"": ""common_fourier""}","{""fillna"": ""nearest"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""Round""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""model"": ""middle"", ""decimals"": 2, ""on_transform"": true, ""on_inverse"": false}}}",0 days 00:00:00.006526,0 days 00:00:00,0 days 00:00:00.830343,0 days 00:00:00.841400,0,,1,0,0,2023-02-23 08:00:00,,542.0305038759417,1011.9824092290768,2.4755006624891998,542.0305038759417,-435437.77966916864,274.71638430979476,431811.02653233794,271.35466704563305,2.0371121817345683,0.864375,0.689375,4242.418761782347,0.89625,24.073907344382704,228.89009248671783,2356.5420881224013,32227.349448800556,4.886506005950355,0.0,542.0305038759417,1011.9824092290768,2.4755006624891998,542.0305038759417,-435437.77966916864,274.71638430979476,431811.02653233794,271.35466704563305,2.0371121817345683,0.864375,0.689375,4242.418761782347,0.89625,24.073907344382704,228.89009248671783,2356.5420881224013,32227.349448800556,4.886506005950355,0.8414,7.535210214500067
f70e6965b7eb29f8a198a2f275a0dac3,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 24, ""lag_2"": 96}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""AnomalyRemoval""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""method"": ""zscore"", ""method_params"": {""distribution"": ""gamma"", ""alpha"": 0.1}, ""fillna"": ""rolling_mean_24"", ""transform_dict"": null}}}",0 days 00:00:00.015063,0 days 00:00:00,0 days 00:00:01.634335,0 days 00:00:01.652638,0,,1,0,0,2023-02-23 08:00:00,,691.0495793974303,1395.7955555712188,2.7106615671489527,691.0495793974303,-1084003.7088955282,678.0777911185386,21675.618140360293,16.699477210625506,3.724112433979294,0.833125,0.52375,4934.82,0.695625,109.31711254177768,229.481834795309,3287.7847076506023,97885.09049645341,4.37461037644888,0.0,691.0495793974303,1395.7955555712188,2.7106615671489527,691.0495793974303,-1084003.7088955282,678.0777911185386,21675.618140360293,16.699477210625506,3.724112433979294,0.833125,0.52375,4934.82,0.695625,109.31711254177768,229.481834795309,3287.7847076506023,97885.09049645341,4.37461037644888,1.6526,11.379872107279962
8bc6909f3e7ca017804b0c325da61e9b,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 24, ""lag_2"": 96}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""KalmanSmoothing"", ""1"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""model_name"": ""dynamic linear"", ""state_transition"": [[1, 1, 0, 0], [0, 1, 0, 0], [0, 0, 1.5, 1], [0, 0, 0.2, 0]], ""process_noise"": [[0.7, 0, 0, 0], [0, 0.5, 0, 0], [0, 0, 0.6, 0], [0, 0, 0, 0]], ""observation_model"": [[1, 0, 1, 0]], ""observation_noise"": 0.25, ""em_iter"": 10}, ""1"": {""method"": ""clip"", ""std_threshold"": 4, ""fillna"": null}}}",0 days 00:01:13.670346,0 days 00:00:00,0 days 00:00:01.584064,0 days 00:01:15.258054,0,,1,0,0,2023-02-23 08:00:00,,689.833508776623,1395.8120271701357,2.678446553035699,689.833508776623,-1084350.7284418712,677.9625571757512,19382.88560072535,15.28589953319195,2.8745465913222756,0.88,0.455,4936.036779013702,0.691875,110.54088728011918,227.9278601150435,3284.7668373835727,95800.55574834294,4.255975827153937,0.0,689.833508776623,1395.8120271701357,2.678446553035699,689.833508776623,-1084350.7284418712,677.9625571757512,19382.88560072535,15.28589953319195,2.8745465913222756,0.88,0.455,4936.036779013702,0.691875,110.54088728011918,227.9278601150435,3284.7668373835727,95800.55574834294,4.255975827153937,75.2581,10.116754677170928
9470a2f4b550f10d47a87f2e74fe8162,SeasonalNaive,"{""method"": ""median"", ""lag_1"": 24, ""lag_2"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}}}",0 days 00:00:00.006534,0 days 00:00:00.001511,0 days 00:00:01.633971,0 days 00:00:01.644544,0,,1,0,0,2023-02-23 08:00:00,,575.3755141784167,1134.5418508944,2.3187460532012727,575.3755141784167,-795971.3666045264,499.000463996561,124629.45608094014,80.29859037051307,2.634605036807766,0.876875,0.684375,3891.6768476253524,0.875,20.492800060592675,202.27276760893227,2619.1057252503974,13287.432477343616,4.0529675909558405,0.0,575.3755141784167,1134.5418508944,2.3187460532012727,575.3755141784167,-795971.3666045264,499.000463996561,124629.45608094014,80.29859037051307,2.634605036807766,0.876875,0.684375,3891.6768476253524,0.875,20.492800060592675,202.27276760893227,2619.1057252503974,13287.432477343616,4.0529675909558405,1.6445,8.746985185348677
d8bd60351c03557d2b76a1f72be762ff,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""Round"", ""2"": ""Detrend""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""model"": ""middle"", ""decimals"": 2, ""on_transform"": true, ""on_inverse"": false}, ""2"": {""model"": ""GLS""}}}",0 days 00:00:00.010521,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00.015557,0,,1,0,0,2023-02-23 08:00:00,,767.0663000000001,1517.3941323079182,2.6817116201525604,767.0663000000001,-1227306.08,767.0663000000001,0.0,3.5204800645197167,2.8246815170426745,0.89125,0.315625,5172.64,0.558125,153.81185368937798,270.5027794117647,3630.078578921822,117183.82282169929,0.0,0.0,767.0663000000001,1517.3941323079182,2.6817116201525604,767.0663000000001,-1227306.08,767.0663000000001,0.0,3.5204800645197167,2.8246815170426745,0.89125,0.315625,5172.64,0.558125,153.81185368937798,270.5027794117647,3630.078578921822,117183.82282169929,0.0,0.0156,10.569251665444003
3bdaeceb358842cc6d68761a2db81178,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 7, ""lag_2"": 24}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""AnomalyRemoval""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""method"": ""zscore"", ""method_params"": {""distribution"": ""gamma"", ""alpha"": 0.1}, ""fillna"": ""rolling_mean_24"", ""transform_dict"": null}}}",0 days 00:00:00.015670,0 days 00:00:00,0 days 00:00:01.637740,0 days 00:00:01.657448,0,,1,0,0,2023-02-23 08:00:00,,750.3621014741017,1490.443082262895,2.753882137576416,750.3621014741017,-1191123.7667438872,745.0508599829922,9455.595614675458,9.310699632645223,3.9924215112686214,0.825625,0.476875,5044.490000000001,0.558125,151.07484238232695,260.9774129105601,3558.775275495936,104123.80061030948,3.9100632497411087,0.0,750.3621014741017,1490.443082262895,2.753882137576416,750.3621014741017,-1191123.7667438872,745.0508599829922,9455.595614675458,9.310699632645223,3.9924215112686214,0.825625,0.476875,5044.490000000001,0.558125,151.07484238232695,260.9774129105601,3558.775275495936,104123.80061030948,3.9100632497411087,1.6574,12.190415529841436
920a7ab89ca5edafce39372ca5ca3c55,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 7, ""lag_2"": 24}","{""fillna"": ""mean"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""method"": ""clip"", ""std_threshold"": 2, ""fillna"": null}}}",0 days 00:00:00.007037,0 days 00:00:00,0 days 00:00:01.558926,0 days 00:00:01.567963,0,,1,0,0,2023-02-23 08:00:00,,749.933790223541,1490.253376638238,2.7595805956778734,749.933790223541,-1190614.715814937,744.6977443628521,9279.34854272868,9.195999479289718,3.5088954428354784,0.84875,0.45875,5044.490000000001,0.558125,151.05597648374734,260.5010517196806,3556.8545417442942,104341.20647812434,3.962658543257292,0.0,749.933790223541,1490.253376638238,2.7595805956778734,749.933790223541,-1190614.715814937,744.6977443628521,9279.34854272868,9.195999479289718,3.5088954428354784,0.84875,0.45875,5044.490000000001,0.558125,151.05597648374734,260.5010517196806,3556.8545417442942,104341.20647812434,3.962658543257292,1.568,11.477281079999084
